	GLOBALEVENTID	SQLDATE	MonthYear	Year	FractionDate	Actor1Code	Actor1Name	Actor1CountryCode	Actor1KnownGroupCode	Actor1EthnicCode	Actor1Religion1Code	Actor1Religion2Code	Actor1Type1Code	Actor1Type2Code	Actor1Type3Code	Actor2Code	Actor2Name	Actor2CountryCode	Actor2KnownGroupCode	Actor2EthnicCode	Actor2Religion1Code	Actor2Religion2Code	Actor2Type1Code	Actor2Type2Code	Actor2Type3Code	IsRootEvent	EventCode	EventBaseCode	EventRootCode	QuadClass	GoldsteinScale	NumMentions	NumSources	NumArticles	AvgTone	Actor1Geo_Type	Actor1Geo_FullName	Actor1Geo_CountryCode	Actor1Geo_ADM1Code	Actor1Geo_Lat	Actor1Geo_Long	Actor1Geo_FeatureID	Actor2Geo_Type	Actor2Geo_FullName	Actor2Geo_CountryCode	Actor2Geo_ADM1Code	Actor2Geo_Lat	Actor2Geo_Long	Actor2Geo_FeatureID	ActionGeo_Type	ActionGeo_FullName	ActionGeo_CountryCode	ActionGeo_ADM1Code	ActionGeo_Lat	ActionGeo_Long	ActionGeo_FeatureID	DATEADDED	SOURCEURL
70317	460420611	20150824	201508	2015	2015.6411	CHN	CHINESE	CHN																		1	18	18	1	1	3.4	10	1	10	-5.594405594405591	1	Greece	GR	GR	39.0	22.0	GR	0							1	Greece	GR	GR	39.0	22.0	GR	20150824	http://tribune.com.pk/story/943795/kse-plummets-by-1300-points-during-intra-day-trading/
70318	460420612	20150824	201508	2015	2015.6411	CHN	BEIJING	CHN																		1	30	30	3	1	4.0	54	9	54	-2.26934576565963	4	Beijing, Beijing, China	CH	CH22	39.9289	116.38799999999999	-1898541	0							4	Beijing, Beijing, China	CH	CH22	39.9289	116.38799999999999	-1898541	20150824	http://www.sify.com/finance/china-fears-wipe-230-billion-euros-off-leading-european-shares-news-equity-piyoaschgbfcb.html
70319	460420613	20150824	201508	2015	2015.6411	CHN	CHINA	CHN																		1	43	43	4	1	2.8	6	1	6	0.6437768240343299	4	Yulin, Guangxi, China	CH	CH16	22.6333	110.15	-1937457	0							4	Yulin, Guangxi, China	CH	CH16	22.6333	110.15	-1937457	20150824	http://www.mirror.co.uk/news/world-news/huru-cat-happily-rehomed-after-6308733
70320	460420614	20150824	201508	2015	2015.6411	CHN	CHINA	CHN																		1	60	60	6	2	6.0	87	10	87	0.284823424080737	1	China	CH	CH	35.0	105.0	CH	0							1	China	CH	CH	35.0	105.0	CH	20150824	http://www.manicapost.com/sez-bill-near-completion/
70321	460420615	20150824	201508	2015	2015.6411	CHN	CHINA	CHN																		1	60	60	6	2	6.0	3	1	3	1.3235294117647098	1	Zambia	ZA	ZA	-15.0	30.0	ZA	0							1	Zambia	ZA	ZA	-15.0	30.0	ZA	20150824	http://www.manicapost.com/sez-bill-near-completion/
70322	460420616	20150824	201508	2015	2015.6411	CHN	CHINA	CHN																		0	70	70	7	2	7.0	348	54	348	-3.0707813664435695	4	Yu Bing, Yunnan, China	CH	CH29	24.2033	102.52	10280053	0							4	Yu Bing, Yunnan, China	CH	CH29	24.2033	102.52	10280053	20150824	http://www.nzherald.co.nz/world/news/article.cfm?c_id=2&objectid=11502226
70323	460420617	20150824	201508	2015	2015.6411	CHN	CHINA	CHN																		1	111	111	11	3	-2.0	2	1	2	-2.8761061946902595	4	Chai Wan, Hong Kong (general), Hong Kong	HK	HK00	22.2667	114.23299999999999	-1352876	0							4	Chai Wan, Hong Kong (general), Hong Kong	HK	HK00	22.2667	114.23299999999999	-1352876	20150824	http://www.scmp.com/comment/letters/article/1852114/letters-editor-august-25-2015
70324	460420618	20150824	201508	2015	2015.6411	CHN	CHINA	CHN																		0	111	111	11	3	-2.0	10	1	10	-4.927536231884059	4	Kunming, Yunnan, China	CH	CH29	25.0389	102.71799999999999	-1913826	0							4	Kunming, Yunnan, China	CH	CH29	25.0389	102.71799999999999	-1913826	20150824	http://www.scmp.com/news/china/society/article/1852102/appalling-passenger-deserves-be-locked-months-or-years-not-five
70325	460420619	20150824	201508	2015	2015.6411	CHN	CHINA	CHN																		1	120	120	12	3	-4.0	20	2	20	-3.9180559814985196	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	0							1	Hong Kong	HK	HK	22.25	114.167	HK	20150824	http://m.themalaymailonline.com/money/article/chinas-stocks-sink-most-since-2007-as-state-intervention-fails
70326	460420620	20150824	201508	2015	2015.6411	CHN	SHANGHAI	CHN																		1	120	120	12	3	-4.0	78	38	78	-3.0608569113879502	4	Yu Bing, Yunnan, China	CH	CH29	24.2033	102.52	10280053	0							4	Yu Bing, Yunnan, China	CH	CH29	24.2033	102.52	10280053	20150824	http://www.ctvnews.ca/business/china-s-stock-market-suffers-biggest-one-day-fall-since-2007-1.2530008
70327	460420621	20150824	201508	2015	2015.6411	CHN	KUNMING	CHN																		0	173	173	17	4	-5.0	7	1	7	-4.927536231884059	4	Kunming, Yunnan, China	CH	CH29	25.0389	102.71799999999999	-1913826	0							4	Kunming, Yunnan, China	CH	CH29	25.0389	102.71799999999999	-1913826	20150824	http://www.scmp.com/news/china/society/article/1852102/appalling-passenger-deserves-be-locked-months-or-years-not-five
70328	460420622	20150824	201508	2015	2015.6411	CHN	CHINA	CHN																		1	193	193	19	4	-10.0	6	2	6	-0.8545821762181249	4	Yulin, Guangxi, China	CH	CH16	22.6333	110.15	-1937457	0							4	Yulin, Guangxi, China	CH	CH16	22.6333	110.15	-1937457	20150824	http://www.mirror.co.uk/news/world-news/huru-cat-happily-rehomed-after-6308733
70329	460420623	20150824	201508	2015	2015.6411	CHN	CHINESE	CHN								CHNGOV	CHINA	CHN					GOV			1	30	30	3	1	4.0	4	1	4	-6.694560669456071	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	20150824	http://www.econotimes.com/Renminbi-series-%E2%80%93-controlled-devaluation-or-peg-break-79251
70330	460420624	20150824	201508	2015	2015.6411	CHN	KUNMING	CHN								GOV	AUTHORITIES						GOV			0	841	84	8	2	7.0	10	1	10	-4.927536231884059	4	Kunming, Yunnan, China	CH	CH29	25.0389	102.71799999999999	-1913826	4	Kunming, Yunnan, China	CH	CH29	25.0389	102.71799999999999	-1913826	4	Kunming, Yunnan, China	CH	CH29	25.0389	102.71799999999999	-1913826	20150824	http://www.scmp.com/news/china/society/article/1852102/appalling-passenger-deserves-be-locked-months-or-years-not-five
70331	460420625	20150824	201508	2015	2015.6411	CHN	CHINESE	CHN								JPN	JAPAN	JPN								0	70	70	7	2	7.0	2	1	2	-3.6	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	20150824	http://www.biznews.com/global-investing/2015/08/24/chinese-stocks-hammered-again-8-5-drop-wipes-out-all-gains-of-2015-bubble/
70332	460420626	20150824	201508	2015	2015.6411	CHN	CHINA	CHN								MYS	MALAYSIAN	MYS								0	70	70	7	2	7.0	3	2	2	-1.9416711176849197	4	Johor, Johor, Malaysia	MY	MY01	1.4655	103.758	-2405456	4	Johor, Johor, Malaysia	MY	MY01	1.4655	103.758	-2405456	4	Johor, Johor, Malaysia	MY	MY01	1.4655	103.758	-2405456	20150824	https://www.malaysiakini.com/news/309625
70333	460420627	20150824	201508	2015	2015.6411	CHN	CHINA	CHN								PTY	POLITICIAN									0	20	20	2	1	3.0	4	1	4	-2.25510923185342	4	Kuala Terengganu, Terengganu, Malaysia	MY	MY13	5.3302	103.141	-2403467	4	Kuala Terengganu, Terengganu, Malaysia	MY	MY13	5.3302	103.141	-2403467	4	Kuala Terengganu, Terengganu, Malaysia	MY	MY13	5.3302	103.141	-2403467	20150824	http://www.malaysia-today.net/the-role-of-macc-and-pdrm-in-malaysian-politics/
70334	460420628	20150824	201508	2015	2015.6411	CHN	CHINA	CHN								USA	AMERICAN	USA								1	40	40	4	1	1.0	4	1	4	-8.888888888888939	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	20150824	http://www.scmp.com/lifestyle/arts-entertainment/article/1852056/film-review-knock-knock-whos-there-horrible-hong-kong
70335	460420629	20150824	201508	2015	2015.6411	CHN	CHINA	CHN								ZWEGOVJUD	PATRICK CHINAMASA	ZWE					GOV	JUD		1	60	60	6	2	6.0	1	1	1	1.3235294117647098	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	20150824	http://www.manicapost.com/sez-bill-near-completion/
70336	460420630	20150824	201508	2015	2015.6411	CHN	CHINA	CHN								ZWEGOVJUD	PATRICK CHINAMASA	ZWE					GOV	JUD		1	60	60	6	2	6.0	3	1	3	1.3235294117647098	1	Zambia	ZA	ZA	-15.0	30.0	ZA	1	Zambia	ZA	ZA	-15.0	30.0	ZA	1	Zambia	ZA	ZA	-15.0	30.0	ZA	20150824	http://www.manicapost.com/sez-bill-near-completion/
70337	460420631	20150824	201508	2015	2015.6411	CHNCHR	ZHEJIANG	CHN			CHR					CHN	ZHEJIANG	CHN								1	111	111	11	3	-2.0	8	1	8	-2.8761061946902595	4	Chai Wan, Hong Kong (general), Hong Kong	HK	HK00	22.2667	114.23299999999999	-1352876	4	Chai Wan, Hong Kong (general), Hong Kong	HK	HK00	22.2667	114.23299999999999	-1352876	4	Chai Wan, Hong Kong (general), Hong Kong	HK	HK00	22.2667	114.23299999999999	-1352876	20150824	http://www.scmp.com/comment/letters/article/1852114/letters-editor-august-25-2015
70338	460420632	20150824	201508	2015	2015.6411	CHNGOV	CHINESE	CHN					GOV			CHN	CHINESE	CHN								1	30	30	3	1	4.0	6	1	6	-6.694560669456071	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	20150824	http://www.econotimes.com/Renminbi-series-%E2%80%93-controlled-devaluation-or-peg-break-79251
70339	460420633	20150824	201508	2015	2015.6411	CHNGOV	XI JINPING	CHN					GOV			IGOUNOLEG	UNITED NATIONS		UNO				IGO	LEG		0	10	10	1	1	0.0	110	22	110	-5.528800882455809	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	20150824	http://www.usatoday.com/story/news/2015/08/24/5-things-you-need-know-monday/32158455/
70340	460420634	20150824	201508	2015	2015.6411	CHNGOV	CHINA	CHN					GOV			MED	MEDIA						MED			1	10	10	1	1	0.0	2	1	2	-1.68539325842697	4	South Waziristan, Federally Administered Tribal Areas, Pakistan	PK	PK01	32.304	69.6821	-2775090	4	South Waziristan, Federally Administered Tribal Areas, Pakistan	PK	PK01	32.304	69.6821	-2775090	4	South Waziristan, Federally Administered Tribal Areas, Pakistan	PK	PK01	32.304	69.6821	-2775090	20150824	http://news4u.co.in/2015/08/abducted-chinese-tourist-freed-after-a-year-in-pakistan/
70879	460421173	20150824	201508	2015	2015.6411	IDN	BALI	IDN								CHN	CHINA	CHN								1	130	130	13	3	-4.4	10	1	10	-3.2258064516129	1	India	IN	IN	20.0	77.0	IN	1	India	IN	IN	20.0	77.0	IN	1	India	IN	IN	20.0	77.0	IN	20150824	http://chabdai.blogspot.com/2015/08/the-impact-of-asean-economic-community.html
71212	460421506	20150824	201508	2015	2015.6411	MIL	NAVAL						MIL			CHN	CHINESE	CHN								1	90	90	9	2	-2.0	10	1	10	1.8595041322314099	1	Egypt	EG	EG	27.0	30.0	EG	1	Egypt	EG	EG	27.0	30.0	EG	1	Egypt	EG	EG	27.0	30.0	EG	20150824	http://www.strategypage.com/%5Chtmw%5Chtnavai%5Carticles%5C20150823.aspx
71755	460422049	20140824	201408	2014	2014.6411	CHN	SHANGHAI	CHN																		1	120	120	12	3	-4.0	72	8	72	-3.05057454191056	4	Lu Zhen, Anhui, China	CH	CH01	31.1417	116.76799999999999	-1917393	0							4	Lu Zhen, Anhui, China	CH	CH01	31.1417	116.76799999999999	-1917393	20150824	http://economictimes.indiatimes.com/markets/stocks/news/chinas-stock-market-suffers-biggest-one-day-fall-since-2007/articleshow/48650783.cms
71769	460422063	20150725	201507	2015	2015.5616	THA	THAILAND	THA								CHN	CHINA	CHN								0	63	63	6	2	7.4	32	4	32	-5.80395253789724	4	Erawan, Loei, Thailand	TH	TH18	17.3018	101.954	10847682	1	China	CH	CH	35.0	105.0	CH	4	Erawan, Loei, Thailand	TH	TH18	17.3018	101.954	10847682	20150824	http://www.voanews.com/content/search-continues-for-bangkok-bomber-amid-few-new-clues/2929812.html
71770	460422064	20150725	201507	2015	2015.5616	THA	THAILAND	THA								CHN	CHINA	CHN								0	63	63	6	2	7.4	8	4	8	-5.80395253789724	1	Turkey	TU	TU	39.0	35.0	TU	4	Erawan, Loei, Thailand	TH	TH18	17.3018	101.954	10847682	1	Turkey	TU	TU	39.0	35.0	TU	20150824	http://www.voanews.com/content/search-continues-for-bangkok-bomber-amid-few-new-clues/2929812.html
71833	460422127	20150824	201508	2015	2015.6411											CHN	CHINA	CHN								1	874	87	8	2	10.0	6	1	6	1.37614678899083	0							4	Suzhou, Jiangsu, China	CH	CH04	31.3114	120.618	79514	4	Suzhou, Jiangsu, China	CH	CH04	31.3114	120.618	79514	20150824	http://www.hotelmanagement.net/hotel-management/starwood-to-open-three-element-hotels-in-greater-china-32396
72159	460422453	20150824	201508	2015	2015.6411	CHN	CHINA	CHN																		1	10	10	1	1	0.0	20	2	20	-4.22885572139304	4	Sydney, New South Wales, Australia	AS	AS02	-33.8833	151.217	-1603135	0							4	Sydney, New South Wales, Australia	AS	AS02	-33.8833	151.217	-1603135	20150824	http://www.theage.com.au//breaking-news-business/aussie-market-whacked-by-china-20150824-41j1b.html
72160	460422454	20150824	201508	2015	2015.6411	CHN	CHINA	CHN																		1	12	12	1	1	-0.4	2	1	2	-1.9464720194647198	5	Tibet, Xizang, China	CH	CH14	32.0	90.0	-1934604	0							4	Yangze, Hebei, China	CH	CH10	37.5744	114.35600000000001	-1935681	20150824	http://www.thetibetpost.com/en/news/exile/4684-tibet-is-the-only-one-to-quench-asias-thirst-for-water-sikyong
72161	460422455	20150824	201508	2015	2015.6411	CHN	CHINA	CHN																		1	12	12	1	1	-0.4	3	1	3	-1.9464720194647198	4	Yangze, Hebei, China	CH	CH10	37.5744	114.35600000000001	-1935681	0							4	Yangze, Hebei, China	CH	CH10	37.5744	114.35600000000001	-1935681	20150824	http://www.thetibetpost.com/en/news/exile/4684-tibet-is-the-only-one-to-quench-asias-thirst-for-water-sikyong
72162	460422456	20150824	201508	2015	2015.6411	CHN	SICHUAN	CHN																		1	17	17	1	1	0.0	9	1	9	3.42465753424658	4	Bifengxia, Sichuan, China	CH	CH32	30.0983	103.02	10437386	0							4	Bifengxia, Sichuan, China	CH	CH32	30.0983	103.02	10437386	20150824	http://gbtimes.com/china/cute-overload-10-baby-pandas-make-debut-sichuan
72163	460422457	20150824	201508	2015	2015.6411	CHN	CHINA	CHN																		1	31	31	3	1	5.2	10	1	10	-1.9464720194647198	4	Yangze, Hebei, China	CH	CH10	37.5744	114.35600000000001	-1935681	0							4	Yangze, Hebei, China	CH	CH10	37.5744	114.35600000000001	-1935681	20150824	http://www.thetibetpost.com/en/news/exile/4684-tibet-is-the-only-one-to-quench-asias-thirst-for-water-sikyong
72164	460422458	20150824	201508	2015	2015.6411	CHN	CHINA	CHN																		0	42	42	4	1	1.9	4	2	4	3.04621848739496	4	Kathmandu, Bagmati, Nepal	NP	NP01	27.7167	85.3167	-1022136	0							1	China	CH	CH	35.0	105.0	CH	20150824	http://thehimalayantimes.com/nepal/chinese-minister-meets-leader-dahal-baidya-separately/
72165	460422459	20150824	201508	2015	2015.6411	CHN	SHANGHAI	CHN																		1	120	120	12	3	-4.0	18	8	18	-3.05057454191056	4	Lu Zhen, Anhui, China	CH	CH01	31.1417	116.76799999999999	-1917393	0							4	Lu Zhen, Anhui, China	CH	CH01	31.1417	116.76799999999999	-1917393	20150824	http://economictimes.indiatimes.com/markets/stocks/news/chinas-stock-market-suffers-biggest-one-day-fall-since-2007/articleshow/48650783.cms
72166	460422460	20150824	201508	2015	2015.6411	CHN	CHINESE	CHN								CHNEDU	CHINA	CHN					EDU			1	71	71	7	2	7.4	4	2	4	5.86456356736243	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	20150824	http://news.xinhuanet.com/english/business/2015-08/24/c_134549726.htm
72167	460422461	20150824	201508	2015	2015.6411	CHN	CHINESE	CHN								CHNGOV	CHINA	CHN					GOV			0	20	20	2	1	3.0	2	2	2	5.86456356736243	1	Singapore	SN	SN	1.3667	103.8	SN	1	China	CH	CH	35.0	105.0	CH	1	Singapore	SN	SN	1.3667	103.8	SN	20150824	http://news.xinhuanet.com/english/business/2015-08/24/c_134549726.htm
72168	460422462	20150824	201508	2015	2015.6411	CHN	CHINA	CHN								EDU	STUDENT						EDU			0	51	51	5	1	3.4	14	2	14	5.86456356736243	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	20150824	http://news.xinhuanet.com/english/business/2015-08/24/c_134549726.htm
72169	460422463	20150824	201508	2015	2015.6411	CHN	TIBET	CHN								INDEDU	DELHI	IND					EDU			1	173	173	17	4	-5.0	4	1	4	-1.9464720194647198	5	Tibet, Xizang, China	CH	CH14	32.0	90.0	-1934604	5	Tibet, Xizang, China	CH	CH14	32.0	90.0	-1934604	5	Tibet, Xizang, China	CH	CH14	32.0	90.0	-1934604	20150824	http://www.thetibetpost.com/en/news/exile/4684-tibet-is-the-only-one-to-quench-asias-thirst-for-water-sikyong
72170	460422464	20150824	201508	2015	2015.6411	CHN	CHINA	CHN								SEA	SOUTHEAST ASIA	SEA								1	61	61	6	2	6.4	10	1	10	2.42914979757085	4	Taipei, T'ai-pei, Taiwan	TW	TW03	25.0478	121.53200000000001	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	25.0478	121.53200000000001	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	25.0478	121.53200000000001	-2637882	20150824	http://www.freenewspos.com/en/pop-news-article/c/4498332/aerospace/climbing-the-value-chain-a-lesson-from-taiwan
72171	460422465	20150824	201508	2015	2015.6411	CHN	CHINA	CHN								SGP	SINGAPORE	SGP								0	17	17	1	1	0.0	4	2	4	5.86456356736243	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	20150824	http://news.xinhuanet.com/english/business/2015-08/24/c_134549726.htm
72172	460422466	20150824	201508	2015	2015.6411	CHN	CHINA	CHN								SGP	SINGAPORE	SGP								0	17	17	1	1	0.0	4	2	4	5.86456356736243	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	1	Singapore	SN	SN	1.3667	103.8	SN	20150824	http://news.xinhuanet.com/english/business/2015-08/24/c_134549726.htm
72173	460422467	20150824	201508	2015	2015.6411	CHN	CHINA	CHN								SGP	SINGAPORE	SGP								0	17	17	1	1	0.0	12	2	12	5.86456356736243	1	China	CH	CH	35.0	105.0	CH	1	Singapore	SN	SN	1.3667	103.8	SN	1	China	CH	CH	35.0	105.0	CH	20150824	http://news.xinhuanet.com/english/business/2015-08/24/c_134549726.htm
72174	460422468	20150824	201508	2015	2015.6411	CHN	JIANGSU	CHN								SGP	SINGAPOREAN	SGP								1	71	71	7	2	7.4	4	2	4	5.86456356736243	1	Singapore	SN	SN	1.3667	103.8	SN	1	Singapore	SN	SN	1.3667	103.8	SN	1	Singapore	SN	SN	1.3667	103.8	SN	20150824	http://news.xinhuanet.com/english/business/2015-08/24/c_134549726.htm
72175	460422469	20150824	201508	2015	2015.6411	CHN	JIANGSU	CHN								SGPBUS	SINGAPOREAN	SGP					BUS			1	71	71	7	2	7.4	6	2	6	5.86456356736243	1	Singapore	SN	SN	1.3667	103.8	SN	1	Singapore	SN	SN	1.3667	103.8	SN	1	Singapore	SN	SN	1.3667	103.8	SN	20150824	http://news.xinhuanet.com/english/business/2015-08/24/c_134549726.htm
72176	460422470	20150824	201508	2015	2015.6411	CHN	CHINA	CHN								USAMED	REUTERS	USA					MED			1	10	10	1	1	0.0	8	3	8	-3.48987836911832	4	Tehran, Tehran, Iran	IR	IR26	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	35.75	51.5148	10074674	20150824	http://conservativeread.com/oil-hits-6-12-year-low-on-china-and-oversupply/
72177	460422471	20150824	201508	2015	2015.6411	CHN	CHINA	CHN								ZWE	ZIMBABWE	ZWE								1	42	42	4	1	1.9	5	1	5	1.0482180293501	2	Oklahoma, United States	US	USOK	35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK	35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK	35.5376	-96.9247	OK	20150824	http://www.baptistmessenger.com/when-is-enough-enough-or-how-many-churches-does-oklahoma-need/
72178	460422472	20150824	201508	2015	2015.6411	CHNEDU	CHINESE	CHN					EDU			CHN	CHINESE	CHN								1	71	71	7	2	7.4	12	2	12	5.86456356736243	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	20150824	http://news.xinhuanet.com/english/business/2015-08/24/c_134549726.htm
72265	460422559	20150824	201508	2015	2015.6411	CRM	GANG						CRM			CHN	SHANGHAI	CHN								1	10	10	1	1	0.0	3	1	3	-5.86080586080586	4	Beijing, Beijing, China	CH	CH22	39.9289	116.38799999999999	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.38799999999999	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.38799999999999	-1898541	20150824	http://www.ibnlive.com/news/world/shanghai-shares-close-down-8-49-per-cent-1050578.html
72332	460422626	20150824	201508	2015	2015.6411	EDU	STUDENT						EDU			CHN	CHINA	CHN								1	71	71	7	2	7.4	4	2	4	5.86456356736243	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	20150824	http://news.xinhuanet.com/english/business/2015-08/24/c_134549726.htm
72333	460422627	20150824	201508	2015	2015.6411	EDU	STUDENT						EDU			CHN	CHINA	CHN								1	71	71	7	2	7.4	16	2	16	5.86456356736243	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	1	Singapore	SN	SN	1.3667	103.8	SN	20150824	http://news.xinhuanet.com/english/business/2015-08/24/c_134549726.htm
72334	460422628	20150824	201508	2015	2015.6411	EDU	UNIVERSITY						EDU			CHN	CHINA	CHN								1	173	173	17	4	-5.0	4	1	4	-1.9464720194647198	5	Tibet, Xizang, China	CH	CH14	32.0	90.0	-1934604	5	Tibet, Xizang, China	CH	CH14	32.0	90.0	-1934604	5	Tibet, Xizang, China	CH	CH14	32.0	90.0	-1934604	20150824	http://www.thetibetpost.com/en/news/exile/4684-tibet-is-the-only-one-to-quench-asias-thirst-for-water-sikyong
72687	460422981	20150824	201508	2015	2015.6411	IDN	INDONESIA	IDN								CHN	CHINA	CHN								1	50	50	5	1	3.5	10	1	10	-4.56140350877193	4	Sichuan, Gansu, China	CH	CH15	35.1221	105.48	10650455	4	Sichuan, Gansu, China	CH	CH15	35.1221	105.48	10650455	4	Sichuan, Gansu, China	CH	CH15	35.1221	105.48	10650455	20150824	http://www.antaranews.com/en/news/100127/indonesia-china-to-strengthen-cooperation-against-drug-trafficking
72688	460422982	20150824	201508	2015	2015.6411	IDN	INDONESIA	IDN								CHN	CHINA	CHN								1	110	110	11	3	-2.0	8	1	8	-4.56140350877193	4	Antara, Aceh, Indonesia	ID	ID01	3.5292	99.0184	10119106	4	Guangzhou, Guangdong, China	CH	CH30	23.1167	113.25	-1907161	4	Guangzhou, Guangdong, China	CH	CH30	23.1167	113.25	-1907161	20150824	http://www.antaranews.com/en/news/100127/indonesia-china-to-strengthen-cooperation-against-drug-trafficking
72689	460422983	20150824	201508	2015	2015.6411	IDN	INDONESIA	IDN								CHN	CHINA	CHN								1	110	110	11	3	-2.0	2	1	2	-4.56140350877193	4	Antara, Aceh, Indonesia	ID	ID01	3.5292	99.0184	10119106	4	Antara, Aceh, Indonesia	ID	ID01	3.5292	99.0184	10119106	4	Guangzhou, Guangdong, China	CH	CH30	23.1167	113.25	-1907161	20150824	http://www.antaranews.com/en/news/100127/indonesia-china-to-strengthen-cooperation-against-drug-trafficking
72721	460423015	20150824	201508	2015	2015.6411	IND	NEW DELHI	IND								CHN	CHINA	CHN								1	173	173	17	4	-5.0	2	1	2	-1.9464720194647198	5	Tibet, Xizang, China	CH	CH14	32.0	90.0	-1934604	5	Tibet, Xizang, China	CH	CH14	32.0	90.0	-1934604	5	Tibet, Xizang, China	CH	CH14	32.0	90.0	-1934604	20150824	http://www.thetibetpost.com/en/news/exile/4684-tibet-is-the-only-one-to-quench-asias-thirst-for-water-sikyong
73253	460423547	20150824	201508	2015	2015.6411	SGP	SINGAPORE	SGP								CHN	NANJING	CHN								1	75	75	7	2	7.0	20	2	20	5.86456356736243	1	Singapore	SN	SN	1.3667	103.8	SN	1	Singapore	SN	SN	1.3667	103.8	SN	1	Singapore	SN	SN	1.3667	103.8	SN	20150824	http://news.xinhuanet.com/english/business/2015-08/24/c_134549726.htm
73274	460423568	20150824	201508	2015	2015.6411	SPY	INTELLIGENCE						SPY			CHN	CHINESE	CHN								1	73	73	7	2	7.4	4	1	4	-0.970873786407769	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	20150824	http://www.freenewspos.com/en/home-news-article/d/1426208/%20national%20/intelligence-agencies-rescue-kidnapped-chinese-tourist
73275	460423569	20150824	201508	2015	2015.6411	SPY	INTELLIGENCE						SPY			CHNCVL	CHINESE	CHN					CVL			1	73	73	7	2	7.4	6	1	6	-0.970873786407769	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	20150824	http://www.freenewspos.com/en/home-news-article/d/1426208/%20national%20/intelligence-agencies-rescue-kidnapped-chinese-tourist
